id,unit,time,treat,treatq,treatd,valueFOC2,valueMOC2,valueTOC2,valuefratioOC2,valueFOC9,valueMOC9,valueTOC9,valuefratioOC9
18,Portugal,201,0,0,0,37.7,40.1,38.7,48.457584,39.5,40.7,39.9,49.251869
18,Portugal,202,0,0,0,38,40.7,39.1,48.284626,39.4,40.7,39.9,49.188515
18,Portugal,203,0,0,0,38.1,40.5,39.2,48.473282,39.3,40.6,39.8,49.186481
18,Portugal,204,0,0,0,39.2,42.5,40.6,47.980415,40,40.5,40.2,49.689442
18,Portugal,205,0,0,0,39.6,42.5,40.7,48.23386,39.8,41.2,40.3,49.135803
18,Portugal,206,0,0,0,39.8,42.6,41,48.300972,39.9,40.7,40.1,49.503723
18,Portugal,207,0,0,0,39.8,43.4,41.3,47.83654,40.1,41.4,40.5,49.202454
18,Portugal,208,0,0,0,39.8,42.8,41,48.184021,39.9,41,40.3,49.320148
18,Portugal,209,0,0,0,40.3,43.1,41.4,48.321342,39.9,40.6,40.1,49.565216
18,Portugal,210,0,0,0,40.1,42.3,41,48.665047,40,40.8,40.3,49.504951
18,Portugal,211,0,0,0,39.9,42.9,41.1,48.188404,39.6,40.4,39.9,49.5
18,Portugal,212,0,0,0,39.8,42.3,40.7,48.477467,39.9,41,40.3,49.320148
18,Portugal,213,0,0,0,40.2,42.6,41.1,48.550724,40.2,41.4,40.6,49.264706
18,Portugal,214,0,0,0,40,43.6,41.4,47.846889,40.6,41.2,40.8,49.633251
18,Portugal,215,0,0,0,40.8,43.5,41.8,48.398575,40.5,41.3,40.8,49.511002
18,Portugal,216,0,0,0,40.8,43.4,41.8,48.456059,40.1,41.7,40.7,49.022003
18,Portugal,217,0,0,0,41.3,43.2,42.1,48.87574,40,41.1,40.4,49.321823
18,Portugal,218,0,0,0,41.1,42.8,41.8,48.986889,41,41.7,41.2,49.576782
18,Portugal,219,0,0,0,41.1,42.7,41.8,49.045345,40.1,41.3,40.5,49.262897
18,Portugal,220,0,0,0,40.7,42.8,41.6,48.742516,40.3,41.2,40.6,49.447853
18,Portugal,221,0,0,0,41,42.4,41.6,49.160671,40.2,40.9,40.4,49.568436
18,Portugal,222,0,0,0,40.7,42.2,41.3,49.095295,40.3,41.9,40.9,49.026764
18,Portugal,223,0,0,0,40.7,42.4,41.4,48.977135,40,41.4,40.5,49.140049
18,Portugal,224,0,0,0,40.3,41.7,40.9,49.146343,39.9,41.3,40.4,49.137932
18,Portugal,225,0,0,0,40.5,42.4,41.3,48.854042,40.1,40.7,40.3,49.628712
18,Portugal,226,0,0,0,40,42.6,41.1,48.426151,39.7,40.4,40,49.563046
18,Portugal,227,0,0,0,40,42,40.8,48.780487,39.8,40.9,40.2,49.318462
18,Portugal,228,0,0,0,39.9,42,40.8,48.717949,39.8,40.7,40.1,49.440994
18,Portugal,229,1,1,0,40.1,42.3,40.9,48.665047,40,40.9,40.3,49.443756
18,Portugal,230,1,1,0,40.2,42,40.9,48.905109,40.1,40.9,40.4,49.506172
18,Portugal,231,1,1,0,39.9,42.4,40.9,48.481167,39.9,41.3,40.4,49.137932
18,Portugal,232,1,1,0,40.2,42,40.9,48.905109,39.8,41,40.2,49.257427
18,Portugal,233,1,1,0,39.7,41.9,40.6,48.651962,40,40.6,40.2,49.627792
18,Portugal,234,1,1,0,39.8,42,40.7,48.655258,40.3,40.5,40.4,49.876236
18,Portugal,235,1,1,0,39.9,41.8,40.6,48.837208,40.3,40.7,40.4,49.753086
18,Portugal,236,1,1,0,40,42.1,40.9,48.721073,39.9,41,40.3,49.320148
18,Portugal,237,1,1,0,39.7,41.8,40.6,48.711655,40.4,41.1,40.6,49.570553
18,Portugal,238,1,1,0,39.4,41.8,40.4,48.522167,40.2,40.7,40.4,49.690975
19,Romania,172,0,0,0,39.7,41.3,40.5,49.012344,40.8,43.1,42,48.629322
19,Romania,173,0,0,0,39.8,41.1,40.4,49.196541,41,44.1,42.8,48.178612
19,Romania,174,0,0,0,39.9,41,40.5,49.320148,41.3,44.2,43,48.304092
19,Romania,175,0,0,0,39.7,40.9,40.3,49.255585,40.8,43.7,42.5,48.284023
19,Romania,176,0,0,0,40,41.2,40.6,49.261086,39.9,42,41.2,48.717949
19,Romania,177,0,0,0,39.9,41,40.5,49.320148,39.9,42,41.1,48.717949
19,Romania,178,0,0,0,40.2,41.4,40.8,49.264706,40.5,42.7,41.7,48.677883
19,Romania,179,0,0,0,39.8,40.9,40.4,49.318462,40.3,42.3,41.3,48.789345
19,Romania,180,0,0,0,40,41.1,40.5,49.321823,40.1,41.8,41,48.962151
19,Romania,181,0,0,0,40,41.1,40.5,49.321823,40.2,41.8,41.2,49.024391
19,Romania,182,0,0,0,39.9,40.9,40.4,49.381187,40.1,42.7,41.6,48.429951
19,Romania,183,0,0,0,40,41,40.4,49.382717,40,42,41.1,48.780487
19,Romania,184,0,0,0,39.5,40.7,40.1,49.251869,40.5,41.9,41.2,49.150486
19,Romania,185,0,0,0,39.6,40.6,40.1,49.37656,40,42.2,41.3,48.6618
19,Romania,186,0,0,0,39.7,40.5,40.1,49.501247,40.2,42,41.2,48.905109
19,Romania,187,0,0,0,39.9,40.6,40.2,49.565216,39.9,41.3,40.7,49.137932
19,Romania,188,0,0,0,39.8,40.4,40.1,49.625935,40.3,41.1,40.7,49.508598
19,Romania,189,0,0,0,39.8,40.6,40.2,49.502487,40.1,41.8,41.1,48.962151
19,Romania,190,0,0,0,39.7,40.5,40.1,49.501247,39.7,42.1,41.2,48.533009
19,Romania,191,0,0,0,39.9,40.5,40.2,49.626865,40.4,41.4,41,49.388752
19,Romania,192,0,0,0,40.2,40.6,40.4,49.752476,39.2,41.3,40.4,48.695652
19,Romania,193,0,0,0,40,40.5,40.2,49.689442,39.1,41.7,40.7,48.39109
19,Romania,194,0,0,0,39.9,40.4,40.1,49.688667,39.2,42,40.9,48.275864
19,Romania,195,0,0,0,39.9,40.4,40.1,49.688667,39.8,42.1,41.2,48.595848
19,Romania,196,0,0,0,39.8,40.4,40.1,49.625935,38.8,41,40.2,48.621555
19,Romania,197,0,0,0,39.7,40.5,40.1,49.501247,38.8,41.1,40.2,48.560699
19,Romania,198,0,0,0,39.7,40.5,40.1,49.501247,39.3,41.6,40.7,48.578491
19,Romania,199,0,0,0,40,40.5,40.3,49.689442,39.4,41,40.4,49.004974
19,Romania,200,0,0,0,39.8,40.5,40.1,49.564133,39.4,40.6,40.1,49.25
19,Romania,201,0,0,0,39.8,40.5,40.2,49.564133,39.5,41.3,40.6,48.886139
19,Romania,202,0,0,0,39.7,40.4,40.1,49.563046,39.6,41.2,40.5,49.009899
19,Romania,203,0,0,0,39.7,40.4,40.1,49.563046,39.8,40.8,40.4,49.379654
19,Romania,204,0,0,0,39.7,40.3,40,49.625,39.6,40.6,40.1,49.37656
19,Romania,205,0,0,0,39.7,40.4,40,49.563046,39.8,41.5,40.7,48.954491
19,Romania,206,0,0,0,39.8,40.2,40,49.75,39.8,41.5,40.7,48.954491
19,Romania,207,0,0,0,39.8,40.4,40,49.625935,40,40.8,40.4,49.504951
19,Romania,208,0,0,0,39.6,40.3,39.9,49.561951,39.5,41.1,40.4,49.007442
19,Romania,209,0,0,0,39.7,40.3,40,49.625,39.6,40.9,40.3,49.192547
19,Romania,210,0,0,0,39.8,40.6,40.1,49.502487,39.1,41.1,40.2,48.753117
19,Romania,211,0,0,0,39.9,40.2,40,49.812733,39.2,40.7,40.1,49.061325
19,Romania,212,0,0,0,39.7,40.4,40,49.563046,39.8,40.6,40.3,49.502487
19,Romania,213,0,0,0,39.8,40.3,40,49.687889,39.7,41,40.4,49.19455
19,Romania,214,0,0,0,39.9,40.5,40.2,49.626865,39.6,41.1,40.4,49.070633
19,Romania,215,0,0,0,40,40.3,40.1,49.813202,39.2,40.8,40.1,49
19,Romania,216,0,0,0,39.9,40.2,40,49.812733,39.8,40.4,40.1,49.625935
19,Romania,217,0,0,0,39.9,40.4,40.1,49.688667,40.1,41.1,40.7,49.384235
19,Romania,218,0,0,0,40.1,40.3,40.2,49.875622,40.2,41.2,40.8,49.38575
19,Romania,219,0,0,0,40.1,40.2,40.1,49.937733,39.8,40.7,40.3,49.440994
19,Romania,220,0,0,0,39.7,40.2,39.9,49.687107,40.1,40.8,40.5,49.567368
19,Romania,221,0,0,0,39.9,40.2,40,49.812733,39.6,41.1,40.5,49.070633
19,Romania,222,0,0,0,39.8,40.1,39.9,49.812263,39.2,40.8,40.2,49
19,Romania,223,0,0,0,39.8,40.1,40,49.812263,40,40.7,40.4,49.566296
19,Romania,224,0,0,0,39.8,40.1,39.9,49.812263,39.9,40.5,40.2,49.626865
19,Romania,225,0,0,0,39.7,40.2,39.9,49.687107,39.9,41.1,40.6,49.259258
19,Romania,226,0,0,0,39.9,40.3,40.1,49.750622,39.8,41.1,40.6,49.196541
19,Romania,227,0,0,0,39.8,40.1,40,49.812263,40.4,40.9,40.7,49.692497
19,Romania,228,0,0,0,39.7,40.1,39.9,49.749374,39.9,40.9,40.5,49.381187
19,Romania,229,0,0,0,39.7,40.2,39.9,49.687107,39.8,41.2,40.6,49.135803
19,Romania,230,0,0,0,39.9,40,40,49.93742,39.9,41.3,40.8,49.137932
19,Romania,231,0,0,0,39.8,40.1,39.9,49.812263,40.3,40.8,40.6,49.691738
19,Romania,232,0,0,0,39.9,40.2,40,49.812733,40.3,40.9,40.6,49.630543
19,Romania,233,0,0,0,39.8,40.1,39.9,49.812263,40,40.8,40.5,49.504951
19,Romania,234,0,0,0,39.9,40.1,40,49.875,40.4,41.2,40.9,49.509804
19,Romania,235,0,0,0,39.9,40.1,40,49.875,40.1,40.4,40.3,49.813663
19,Romania,236,0,0,0,39.8,40.1,39.9,49.812263,40.1,40.5,40.4,49.751862
19,Romania,237,0,0,0,39.7,40.1,39.9,49.749374,39.8,41.3,40.7,49.075214
19,Romania,238,0,0,0,39.8,40.1,39.9,49.812263,40.8,41.6,41.3,49.514565
20,Slovakia,172,0,0,0,39.9,41.5,40.5,49.0172,39.7,41.5,40.6,48.891624
20,Slovakia,173,0,0,0,39.8,41.6,40.5,48.894348,39.5,41.9,40.8,48.525799
20,Slovakia,174,0,0,0,39.8,42.2,40.7,48.536587,39.4,42.2,41,48.284313
20,Slovakia,175,0,0,0,39.5,41.9,40.4,48.525799,39.4,42.4,41,48.16626
20,Slovakia,176,0,0,0,39.6,41.7,40.4,48.708488,39.5,42.1,40.8,48.406864
20,Slovakia,177,0,0,0,39.6,42.1,40.6,48.470013,39.4,42.3,41,48.225216
20,Slovakia,178,0,0,0,39.6,42.3,40.7,48.35165,39.5,42.2,41,48.347614
20,Slovakia,179,0,0,0,39.5,41.9,40.5,48.525799,39.5,41.9,40.9,48.525799
20,Slovakia,180,0,0,0,39.5,41.9,40.5,48.525799,39.6,41.6,40.7,48.768475
20,Slovakia,181,0,0,0,39.6,42.1,40.6,48.470013,39.7,41.6,40.7,48.83149
20,Slovakia,182,0,0,0,39.7,42.1,40.7,48.533009,39.9,41.9,41,48.777508
20,Slovakia,183,0,0,0,39.7,41.7,40.6,48.7715,40,41.8,41,48.899757
20,Slovakia,184,0,0,0,39.7,41.9,40.7,48.651962,39.8,41.3,40.7,49.075214
20,Slovakia,185,0,0,0,39.7,42.1,40.7,48.533009,40.1,41.9,41.1,48.902439
20,Slovakia,186,0,0,0,39.6,42.2,40.7,48.410759,40.4,42.1,41.3,48.969696
20,Slovakia,187,0,0,0,39.6,42.1,40.7,48.470013,40.4,42.1,41.3,48.969696
20,Slovakia,188,0,0,0,39.6,42.5,40.8,48.23386,40.2,42.2,41.3,48.786407
20,Slovakia,189,0,0,0,39.5,42.5,40.7,48.170731,39.9,42.4,41.2,48.481167
20,Slovakia,190,0,0,0,39.4,42.6,40.8,48.048782,39.7,42.9,41.5,48.062954
20,Slovakia,191,0,0,0,39.6,42.6,40.9,48.175182,39.7,42.9,41.5,48.062954
20,Slovakia,192,0,0,0,39.6,42.7,40.9,48.116646,39.8,42.9,41.5,48.125755
20,Slovakia,193,0,0,0,39.8,42.6,41,48.300972,39.9,42.9,41.5,48.188404
20,Slovakia,194,0,0,0,39.9,42.9,41.2,48.188404,39.7,42.7,41.4,48.179611
20,Slovakia,195,0,0,0,39.9,42.7,41.1,48.305084,39.6,42.5,41.2,48.23386
20,Slovakia,196,0,0,0,39.9,42.5,41,48.422329,39.4,42.2,41,48.284313
20,Slovakia,197,0,0,0,39.9,42.9,41.3,48.188404,39.5,42.3,41.1,48.288509
20,Slovakia,198,0,0,0,39.8,42.9,41.2,48.125755,39.3,42,40.9,48.339485
20,Slovakia,199,0,0,0,39.8,42.7,41.1,48.242424,39.5,41.9,41,48.525799
20,Slovakia,200,0,0,0,39.9,42.7,41.1,48.305084,39.7,42,41.1,48.592411
20,Slovakia,201,0,0,0,39.9,42.2,40.9,48.59927,39.8,41.8,41.1,48.774509
20,Slovakia,202,0,0,0,39.8,41.8,40.6,48.774509,40,41.9,41.1,48.84005
20,Slovakia,203,0,0,0,39.8,41.9,40.7,48.714809,39.8,42.1,41.1,48.595848
20,Slovakia,204,0,0,0,39.5,42.2,40.6,48.347614,40,42,41.1,48.780487
20,Slovakia,205,0,0,0,39.6,42.3,40.7,48.35165,40,41.7,40.9,48.95961
20,Slovakia,206,0,0,0,39.7,42.3,40.8,48.414635,40.3,42.1,41.2,48.907768
20,Slovakia,207,0,0,0,39.7,42.2,40.8,48.473747,40,41.8,41,48.899757
20,Slovakia,208,0,0,0,39.9,41.9,40.7,48.777508,40.1,41.7,40.9,49.022003
20,Slovakia,209,0,0,0,40.1,41.8,40.8,48.962151,39.9,42.1,41,48.658535
20,Slovakia,210,0,0,0,40.1,41.9,40.8,48.902439,40.1,42.3,41.2,48.665047
20,Slovakia,211,0,0,0,40.3,42.1,41,48.907768,40.2,42.2,41.2,48.786407
20,Slovakia,212,0,0,0,40.4,42,41,49.029125,40.1,41.7,40.9,49.022003
20,Slovakia,213,0,0,0,40.2,42,41,48.905109,39.9,41.6,40.8,48.957054
20,Slovakia,214,0,0,0,40.3,41.9,40.9,49.026764,39.9,41.8,40.8,48.837208
20,Slovakia,215,0,0,0,40.2,42,40.9,48.905109,39.8,41.7,40.7,48.834354
20,Slovakia,216,0,0,0,40.1,41.9,40.9,48.902439,39.7,41.6,40.6,48.83149
20,Slovakia,217,0,0,0,40,41.8,40.8,48.899757,39.6,42.1,40.8,48.470013
20,Slovakia,218,0,0,0,40.1,41.8,40.8,48.962151,39.4,42.7,40.9,47.990257
20,Slovakia,219,0,0,0,40,41.7,40.8,48.95961,39.5,42.5,40.9,48.170731
20,Slovakia,220,0,0,0,40,41.8,40.8,48.899757,39.6,42.7,40.9,48.116646
20,Slovakia,221,0,0,0,39.9,41.6,40.6,48.957054,39.7,42,40.8,48.592411
20,Slovakia,222,0,0,0,39.8,41.6,40.6,48.894348,39.7,42.2,40.9,48.473747
20,Slovakia,223,0,0,0,39.6,41.5,40.4,48.828606,40,42.4,41.2,48.54369
20,Slovakia,224,0,0,0,39.6,41.6,40.4,48.768475,39.7,41.6,40.6,48.83149
20,Slovakia,225,0,0,0,39.6,41.4,40.3,48.888889,39.9,41.6,40.7,48.957054
20,Slovakia,226,0,0,0,39.7,41.3,40.3,49.012344,39.8,41.9,40.8,48.714809
20,Slovakia,227,0,0,0,39.7,41.5,40.4,48.891624,39.9,42.3,41,48.540146
20,Slovakia,228,0,0,0,39.7,41.5,40.5,48.891624,39.9,41.7,40.7,48.89706
20,Slovakia,229,0,0,0,39.7,41.7,40.5,48.7715,39.7,42.1,40.8,48.533009
20,Slovakia,230,0,0,0,39.6,41.7,40.4,48.708488,39.5,42,40.7,48.466259
20,Slovakia,231,0,0,0,39.6,41.4,40.3,48.888889,39.4,41.6,40.5,48.641975
20,Slovakia,232,0,0,0,39.5,41.2,40.2,48.946716,39.5,41.6,40.5,48.705303
20,Slovakia,233,0,0,0,39.6,41.2,40.2,49.009899,39.7,41.3,40.5,49.012344
20,Slovakia,234,0,0,0,39.6,41,40.1,49.131516,39.8,41.5,40.7,48.954491
20,Slovakia,235,0,0,0,39.6,41,40.1,49.131516,39.8,41.6,40.7,48.894348
20,Slovakia,236,0,0,0,39.7,41.2,40.3,49.072929,39.6,41.5,40.5,48.828606
20,Slovakia,237,0,0,0,39.8,41.4,40.5,49.014778,39.6,41.7,40.6,48.708488
20,Slovakia,238,0,0,0,39.7,41.5,40.4,48.891624,39.8,41.9,40.8,48.714809
21,Slovenia,172,0,0,0,40.9,42.1,41.4,49.277107,41.3,41.9,41.6,49.639423
21,Slovenia,173,0,0,0,40.8,42.3,41.4,49.097473,40.7,41.7,41.2,49.393204
21,Slovenia,174,0,0,0,40.9,42.5,41.6,49.040768,40.8,41.6,41.1,49.514565
21,Slovenia,175,0,0,0,41,42.7,41.7,48.984467,40.9,42.5,41.6,49.040768
21,Slovenia,176,0,0,0,41.2,42.7,41.8,49.106079,40.8,42.6,41.6,48.920864
21,Slovenia,177,0,0,0,41.4,43.3,42.2,48.878395,41.3,42.3,41.7,49.401913
21,Slovenia,178,0,0,0,41.5,43,42.1,49.112427,41.6,42.5,42,49.464924
21,Slovenia,179,0,0,0,41.3,42.8,41.9,49.108204,41.3,42.2,41.7,49.461079
21,Slovenia,180,0,0,0,41.2,43.3,42.1,48.757397,41.6,41.6,41.6,50
21,Slovenia,181,0,0,0,40.9,43.1,41.8,48.690475,42.3,42,42.2,50.177937
21,Slovenia,182,0,0,0,41.3,43.4,42.2,48.76033,42,43.2,42.6,49.295776
21,Slovenia,183,0,0,0,41.3,42.9,42,49.049881,42.6,43,42.8,49.766354
21,Slovenia,184,0,0,0,40.9,42.8,41.7,48.864994,42.4,42.5,42.5,49.941109
21,Slovenia,185,0,0,0,41,42.7,41.7,48.984467,41.8,41.6,41.7,50.119904
21,Slovenia,186,0,0,0,41,42.3,41.5,49.219688,43.1,43.1,43.1,50
21,Slovenia,187,0,0,0,40.9,42.4,41.5,49.09964,42.1,43,42.5,49.47121
21,Slovenia,188,0,0,0,40.9,42,41.3,49.336552,41.5,41.9,41.7,49.760193
21,Slovenia,189,0,0,0,40.9,42.2,41.4,49.217812,42.3,42,42.2,50.177937
21,Slovenia,190,0,0,0,40.7,42.2,41.3,49.095295,43,42.2,42.7,50.469482
21,Slovenia,191,0,0,0,41,42.3,41.5,49.219688,42.2,42.4,42.3,49.881798
21,Slovenia,192,0,0,0,41.1,42.1,41.5,49.39904,42.3,43.4,42.8,49.358227
21,Slovenia,193,0,0,0,41.1,42.4,41.6,49.221558,42,42.9,42.3,49.469963
21,Slovenia,194,0,0,0,41.1,42,41.5,49.458485,42.9,42.8,42.9,50.058342
21,Slovenia,195,0,0,0,40.9,42.1,41.4,49.277107,42.9,43,43,49.941792
21,Slovenia,196,0,0,0,40.8,42.5,41.5,48.979591,41.3,43.9,42.2,48.474178
21,Slovenia,197,0,0,0,41,42.6,41.6,49.04306,41.6,41.5,41.6,50.060169
21,Slovenia,198,0,0,0,40.7,42.7,41.5,48.800961,42.2,43.4,42.8,49.299065
21,Slovenia,199,0,0,0,40.7,42.1,41.3,49.154591,43.3,43.8,43.5,49.712975
21,Slovenia,200,0,0,0,40.9,42.7,41.7,48.923447,42.5,42.7,42.6,49.882629
21,Slovenia,201,0,0,0,40.7,42.3,41.4,49.036144,42.2,42.9,42.5,49.588718
21,Slovenia,202,0,0,0,40.6,41.7,41.1,49.331715,42.6,41.4,42.1,50.714287
21,Slovenia,203,0,0,0,40.7,42.1,41.2,49.154591,42.7,41.9,42.4,50.472813
21,Slovenia,204,0,0,0,40.7,41.9,41.2,49.273609,41.5,40.9,41.3,50.364079
21,Slovenia,205,0,0,0,40.7,41.7,41.1,49.393204,41.8,41.3,41.6,50.300842
21,Slovenia,206,0,0,0,40.7,41.9,41.2,49.273609,41.8,42.8,42.2,49.408985
21,Slovenia,207,0,0,0,40.6,41.9,41.1,49.21212,41.5,42.6,41.9,49.346016
21,Slovenia,208,0,0,0,40.8,41.7,41.1,49.454544,41.2,41.5,41.3,49.818623
21,Slovenia,209,0,0,0,40.8,42,41.2,49.275364,40.9,42.4,41.6,49.09964
21,Slovenia,210,0,0,0,40.9,41.7,41.2,49.515739,41.7,43.3,42.4,49.058823
21,Slovenia,211,0,0,0,40.6,42.1,41.2,49.093109,42,42.2,42.1,49.881237
21,Slovenia,212,0,0,0,40.7,41.9,41.2,49.273609,41.6,43.1,42.2,49.114521
21,Slovenia,213,0,0,0,40.7,41.5,41.1,49.513382,41.4,43.4,42.3,48.820755
21,Slovenia,214,0,0,0,40.7,41.6,41.1,49.45322,41.3,41.6,41.4,49.819057
21,Slovenia,215,0,0,0,40.6,41.8,41.1,49.271843,41.6,42.8,42.1,49.289101
21,Slovenia,216,0,0,0,40.8,41.2,41,49.756096,42.6,42.6,42.6,50
21,Slovenia,217,0,0,0,41,41.6,41.2,49.636803,43.1,42,42.7,50.646297
21,Slovenia,218,0,0,0,40.9,41.7,41.2,49.515739,42.7,42.5,42.6,50.117371
21,Slovenia,219,0,0,0,40.7,41.4,41,49.573692,41.8,42.6,42.1,49.526066
21,Slovenia,220,0,0,0,40.8,41.9,41.3,49.334946,41.9,41.8,41.8,50.059738
21,Slovenia,221,0,0,0,40.9,41.5,41.1,49.635921,41.4,42.4,41.8,49.403339
21,Slovenia,222,0,0,0,40.8,41.3,41,49.695492,41,40.6,40.8,50.245098
21,Slovenia,223,0,0,0,40.5,41.5,40.9,49.390244,42.2,41.4,41.9,50.47847
21,Slovenia,224,0,0,0,40.7,41.4,41,49.573692,42.4,41.9,42.2,50.296558
21,Slovenia,225,0,0,0,40.6,41.6,41,49.391727,41.4,42.8,41.9,49.168648
21,Slovenia,226,0,0,0,40.5,41.2,40.8,49.571602,41,41.5,41.2,49.696968
21,Slovenia,227,0,0,0,40.5,41.1,40.8,49.632355,40.7,42.6,41.4,48.859543
21,Slovenia,228,0,0,0,40.7,41.6,41.1,49.45322,40.9,42,41.3,49.336552
21,Slovenia,229,0,0,0,40.7,41.4,41,49.573692,40.6,41.8,41.1,49.271843
21,Slovenia,230,0,0,0,40.5,41.6,40.9,49.330086,41,41.4,41.2,49.757282
21,Slovenia,231,0,0,0,40.8,41.6,41.1,49.514565,41,42.2,41.4,49.278847
21,Slovenia,232,0,0,0,40.5,41.3,40.8,49.511002,40.6,42.8,41.3,48.681057
21,Slovenia,233,0,0,0,40.6,41.4,40.9,49.512196,40.9,42.2,41.4,49.217812
21,Slovenia,234,0,0,0,40.5,41.4,40.9,49.45055,40.7,42.4,41.4,48.977135
21,Slovenia,235,0,0,0,40.7,41.7,41.1,49.393204,40.7,41.2,40.9,49.694748
21,Slovenia,236,0,0,0,40.5,41.4,40.9,49.45055,40.7,41.9,41.1,49.273609
21,Slovenia,237,0,0,0,40.6,41.8,41.1,49.271843,40.9,41.6,41.1,49.575756
21,Slovenia,238,0,0,0,40.7,41.7,41.1,49.393204,41.3,40.7,41.1,50.365852
22,Sweden,172,0,0,0,41,41.2,41.1,49.878345,39.3,40.1,39.8,49.496223
22,Sweden,173,0,0,0,40.8,41.3,41.1,49.695492,39.4,40.2,39.9,49.497486
22,Sweden,174,0,0,0,40.9,41,41,49.93895,39.4,40.1,39.8,49.55975
22,Sweden,175,0,0,0,41,41.4,41.2,49.757282,39.5,40.3,39.9,49.498745
22,Sweden,176,0,0,0,40.9,41.2,41.1,49.817295,39.5,39.9,39.8,49.748112
22,Sweden,177,0,0,0,41,41.3,41.1,49.817741,39.7,40.2,40,49.687107
22,Sweden,178,0,0,0,40.9,41,41,49.93895,39.6,40.4,40.1,49.5
22,Sweden,179,0,0,0,40.8,41.2,41,49.756096,39.5,40.1,39.9,49.623116
22,Sweden,180,0,0,0,40.9,41.6,41.3,49.575756,39.5,40.3,40,49.498745
22,Sweden,181,0,0,0,41.2,41.7,41.5,49.698433,39.8,40.3,40.1,49.687889
22,Sweden,182,0,0,0,41.1,41.7,41.4,49.63768,40.1,40,40,50.062424
22,Sweden,183,0,0,0,41.1,41.7,41.4,49.63768,40,40.2,40.1,49.875313
22,Sweden,184,0,0,0,41.2,41.6,41.4,49.758453,40.1,40.2,40.2,49.937733
22,Sweden,185,0,0,0,41.1,41.6,41.4,49.697704,39.8,40.1,39.9,49.812263
22,Sweden,186,0,0,0,41.1,41.4,41.3,49.81818,39.8,40.3,40.1,49.687889
22,Sweden,187,0,0,0,41.2,41.4,41.3,49.878933,39.7,40.1,39.9,49.749374
22,Sweden,188,0,0,0,41.3,41.5,41.4,49.879227,39.9,40.3,40.1,49.750622
22,Sweden,189,0,0,0,41.2,41.5,41.4,49.818623,39.9,40,39.9,49.93742
22,Sweden,190,0,0,0,41.1,41.2,41.2,49.939247,39.6,40.2,40,49.624062
22,Sweden,191,0,0,0,41,41.3,41.2,49.817741,39.8,40.2,40,49.75
22,Sweden,192,0,0,0,41.1,41.3,41.2,49.878639,39.8,39.9,39.8,49.937263
22,Sweden,193,0,0,0,41.1,41.3,41.2,49.878639,39.5,40.2,39.9,49.560852
22,Sweden,194,0,0,0,41.1,41.2,41.2,49.939247,39.4,40.2,39.9,49.497486
22,Sweden,195,0,0,0,41.1,41.2,41.1,49.939247,39.6,40.2,40,49.624062
22,Sweden,196,0,0,0,41.1,41.2,41.1,49.939247,39.8,40.1,40,49.812263
22,Sweden,197,0,0,0,41,41.2,41.1,49.878345,39.9,40.3,40.2,49.750622
22,Sweden,198,0,0,0,41,41,41,50,39.6,40.4,40.1,49.5
22,Sweden,199,0,0,0,41,41.2,41.1,49.878345,39.7,40.3,40.1,49.625
22,Sweden,200,0,0,0,41,41.2,41.2,49.878345,39.5,40.2,40,49.560852
22,Sweden,201,0,0,0,41.1,41.2,41.2,49.939247,39.7,40.3,40.1,49.625
22,Sweden,202,0,0,0,41,41.1,41.1,49.939098,39.7,40.3,40.1,49.625
22,Sweden,203,0,0,0,41,41.1,41.1,49.939098,39.9,39.9,39.9,50
22,Sweden,204,0,0,0,40.6,41.2,40.9,49.633251,39.8,41.1,40.5,49.196541
22,Sweden,205,0,0,0,40.7,41.3,41,49.634148,39.9,40.7,40.4,49.503723
22,Sweden,206,0,0,0,40.6,41.2,40.9,49.633251,39.7,40.9,40.3,49.255585
22,Sweden,207,0,0,0,40.6,41.3,40.9,49.572651,39.8,40.2,40,49.75
22,Sweden,208,0,0,0,40.6,41.2,40.9,49.633251,40,40.7,40.4,49.566296
22,Sweden,209,0,0,0,40.6,41.1,40.9,49.694004,40,40.8,40.4,49.504951
22,Sweden,210,0,0,0,40.6,41,40.8,49.754902,40,40.8,40.5,49.504951
22,Sweden,211,0,0,0,40.6,41.2,40.9,49.633251,40,40.7,40.4,49.566296
22,Sweden,212,0,0,0,40.6,41.1,40.9,49.694004,39.9,41.1,40.6,49.259258
22,Sweden,213,0,0,0,40.6,40.9,40.7,49.815952,39.8,41.5,40.7,48.954491
22,Sweden,214,0,0,0,40.6,40.9,40.7,49.815952,39.9,41.7,40.9,48.89706
22,Sweden,215,0,0,0,40.6,41,40.8,49.754902,39.9,41.3,40.7,49.137932
22,Sweden,216,0,0,0,40.6,41,40.8,49.754902,39.8,41.4,40.7,49.014778
22,Sweden,217,0,0,0,40.5,41,40.7,49.693253,39.4,41.1,40.4,48.944099
22,Sweden,218,0,0,0,40.6,41.1,40.8,49.694004,39.9,40.8,40.4,49.442379
22,Sweden,219,1,0,1,40.6,40.9,40.8,49.815952,40,41.2,40.6,49.261086
22,Sweden,220,1,0,1,40.5,40.9,40.7,49.754299,39.9,41,40.5,49.320148
22,Sweden,221,1,0,1,40.5,40.9,40.7,49.754299,39.8,41.1,40.5,49.196541
22,Sweden,222,1,0,1,40.4,40.9,40.6,49.692497,39.7,41.2,40.6,49.072929
